what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1320420711296
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1320420711484
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1320420711734
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1320420711937
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1320420712140
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1320420712359
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1320420712843
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1320420713234
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1320420713609
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1320420714375
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1320420714796
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1320420715671
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320420723343
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320420723359
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320420723484
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320420787578
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320420790546
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320420790546
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320420790656
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320420817375
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320420818890
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320420818890
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320420819031
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320420860468
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320420865734
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320420865734
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320420865843
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320420869281
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320420870640
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320420911562
