what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321367097046
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321367100734
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1321367107468
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321367109593
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321367114421
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.export",1321367114437
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.export",1321367114437
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321367116453
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321367116453
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321367116562
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321367460984
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1321367462031
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1321367486250
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321367493968
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1321367532828
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1321367541203
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321367542796
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321367545515
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321367545843
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321367546265
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1321367694062
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321367697984
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321367701437
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321367701703
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321367708328
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1321367717171
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321367719125
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321367724156
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.export",1321367724187
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.export",1321367724187
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321367726734
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321367726734
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321367726843
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321367792671
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1321367793765
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1321367831984
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321367832937
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321367846125
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321367846515
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1321367858093
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321367860437
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321367865328
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.export",1321367865359
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.export",1321367865359
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321367866937
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321367866937
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321367867046
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321367922312
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1321367923281
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321367947359
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321367947562
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1321367952656
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321367955406
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321367959796
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.export",1321367959828
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.export",1321367959828
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321367962937
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321367962953
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321367963093
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321367971703
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321367973937
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321367973937
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321367974062
